"YEAR","CASEID","PERNUM","LINENO","WT06","OCC2_CPS8","IND2_CPS8","IND_CPS8","WRKHOMEABLE"
2018,20180303182511,1,1,12715575.25897300,9999,9999,99999,99
2018,20180303182515,1,1,17117838.09620600,150,291,9090,0
2018,20180303182517,1,1,7751638.013125000,125,240,7870,1
2018,20180312170638,1,1,2615356.269508000,125,251,7980,0
2018,20180312170672,1,1,4740396.794008000,132,250,8190,0
2018,20180312170754,1,1,2209458.761455000,121,220,7380,1
2018,20180312170955,1,1,1487118.994714000,9999,9999,99999,99
2018,20180312171489,1,1,11512678.31417000,9999,9999,99999,99
2018,20180312171631,1,1,4640158.857439000,132,271,8680,0
2018,20180312171966,1,1,1555332.098086000,126,260,8560,99
2018,20180312172099,1,1,3894415.328204000,9999,9999,99999,99
2018,20180401180680,1,1,27851543.39689100,140,231,7590,0
2018,20180401180983,1,1,2862997.008805000,134,252,8470,0
2018,20180401181102,1,1,10435624.57440900,200,150,4470,99
2018,20180401181120,1,1,15224974.75075600,9999,9999,99999,99
2018,20180402180008,1,1,2466912.699622000,9999,9999,99999,99
2018,20180402180010,1,1,12005256.85488300,130,251,8290,0
2018,20180402180043,1,1,14609396.18182800,123,252,8370,99
2018,20180402180047,1,1,7759816.426824000,133,240,7870,0
2018,20180402180077,1,1,8849153.015058000,9999,9999,99999,99
2018,20180402180113,1,1,4992540.245950000,150,190,6470,0
2018,20180402180124,1,1,38429996.71649700,9999,9999,99999,99
2018,20180402180162,1,1,3968611.249813000,150,220,7290,99
2018,20180402180185,1,1,5140728.757604000,110,300,9370,1
2018,20180402180516,1,1,5910019.939126000,140,160,5380,0
2018,20180402180525,1,1,4218533.045167000,110,271,8680,99
2018,20180402180549,1,1,2722992.368026000,180,194,6680,0
2018,20180402180556,1,1,6942451.528317000,200,271,8680,0
2018,20180402180583,1,1,6530740.287899000,111,200,6970,1
2018,20180402180603,1,1,9100709.398097000,150,150,4265,1
2018,20180402180623,1,1,8375654.749425000,9999,9999,99999,99
2018,20180402180647,1,1,2408582.446803000,9999,9999,99999,99
2018,20180402180672,1,1,5560453.927649000,150,210,7070,99
2018,20180402180682,1,1,44432278.67573800,9999,9999,99999,0
2018,20180402180685,1,1,9915469.684708000,111,201,6990,0
2018,20180402180690,1,1,6059797.441974000,9999,9999,99999,99
2018,20180402180710,1,1,11025603.39753500,190,290,8770,0
2018,20180402180734,1,1,6396407.842419000,9999,9999,99999,99
2018,20180402180743,1,1,6843726.168590000,150,251,8170,1
2018,20180402180758,1,1,2166728.333228000,140,201,6990,0
2018,20180402180764,1,1,9227933.661617000,150,300,9370,0
2018,20180402180766,1,1,9024430.481760000,150,251,7970,0
2018,20180402180777,1,1,3043855.610574000,150,200,6890,0
2018,20180402180805,1,1,4295736.266969000,110,170,6190,0
2018,20180402180812,1,1,1829104.736823000,9999,9999,99999,99
2018,20180402180820,1,1,5530518.238720000,111,142,1770,1
2018,20180402180828,1,1,1551964.228207000,125,240,7860,0
2018,20180402180869,1,1,5148721.135566000,140,220,7380,1
2018,20180402180879,1,1,11028793.50207300,9999,9999,99999,99
2018,20180402180896,1,1,10538572.18990900,110,140,1290,1
2018,20180402180915,1,1,4464552.673760000,150,170,6190,0
2018,20180402180923,1,1,2232164.608238000,111,220,7280,0
2018,20180402180929,1,1,6851746.887681000,125,240,7860,0
2018,20180402180932,1,1,3355172.604600000,160,100,180,1
2018,20180402180967,1,1,3369814.126091000,111,133,3380,1
2018,20180402180981,1,1,2404753.991067000,9999,9999,99999,99
2018,20180402180982,1,1,7985412.752590000,9999,9999,99999,99
2018,20180402180998,1,1,11985197.94246600,9999,9999,99999,99
2018,20180402181029,1,1,24176947.19249000,140,160,5170,1
2018,20180402181032,1,1,3647712.574691000,9999,9999,99999,99
2018,20180402181058,1,1,36227475.28895900,9999,9999,99999,0
2018,20180402181074,1,1,8792058.743608000,9999,9999,99999,99
2018,20180402181075,1,1,5429696.253067000,9999,9999,99999,99
2018,20180402181082,1,1,4401157.810581000,180,160,4690,0
2018,20180402181104,1,1,3469298.543285000,190,135,3570,0
2018,20180402181105,1,1,13699210.90738500,127,250,8190,0
2018,20180402181141,1,1,7593917.724674000,9999,9999,99999,99
2018,20180402181158,1,1,10631600.45155700,111,220,7380,1
2018,20180402181160,1,1,2910176.049369000,140,201,6990,1
2018,20180402181167,1,1,4453221.882604000,123,292,9170,0
2018,20180402181186,1,1,11153857.53893000,110,201,6990,1
2018,20180402181203,1,1,3801478.717201000,133,231,7690,0
2018,20180402181214,1,1,18987789.29108000,9999,9999,99999,99
2018,20180402181218,1,1,4728157.911199000,127,250,8190,0
2018,20180402181242,1,1,3989247.318952000,110,170,6080,1
2018,20180402181249,1,1,21213276.09285900,9999,9999,99999,99
2018,20180402181251,1,1,3568460.764437000,110,240,7870,0
2018,20180402181272,1,1,4837378.581537000,9999,9999,99999,99
2018,20180402181278,1,1,20231751.23802800,133,231,7770,99
2018,20180402181301,1,1,7704849.833642000,127,250,8190,0
2018,20180402181316,1,1,9655801.056150000,9999,9999,99999,99
2018,20180402181325,1,1,6079726.654265000,9999,9999,99999,99
2018,20180402181339,1,1,10063275.15927300,9999,9999,99999,99
2018,20180402181356,1,1,3679669.843489000,125,260,8590,1
2018,20180402181398,1,1,6538166.539501000,131,300,9470,0
2018,20180402181399,1,1,5773726.475535000,127,251,8170,0
2018,20180402181423,1,1,10181872.90169200,9999,9999,99999,99
2018,20180402181450,1,1,31436948.57447000,9999,9999,99999,99
2018,20180402181455,1,1,3803974.917461000,170,120,770,0
2018,20180402181461,1,1,11990538.66131400,9999,9999,99999,99
2018,20180402181472,1,1,3662421.867489000,9999,9999,99999,99
2018,20180402181491,1,1,6210194.801373000,124,300,9470,0
2018,20180402181524,1,1,11228952.53972700,9999,9999,99999,99
2018,20180402181529,1,1,2507255.075845000,122,300,9470,1
2018,20180402181575,1,1,4359548.493425000,120,220,7380,99
2018,20180402181591,1,1,3186645.803645000,131,300,9590,1
2018,20180402181615,1,1,4511647.242084000,125,240,7860,99
2018,20180402181649,1,1,14063365.15562800,200,170,6190,99
2018,20180402181655,1,1,3278159.326093000,140,260,8570,1
2018,20180402181679,1,1,4317872.666733000,9999,9999,99999,99
2018,20180402181684,1,1,11817833.07943100,9999,9999,99999,99
2018,20180402181688,1,1,2146115.981438000,9999,9999,99999,99
2018,20180402181692,1,1,8102835.284438000,200,231,7580,0
2018,20180402181693,1,1,10460115.43826600,150,251,7980,0
2018,20180402181701,1,1,8068446.060153000,140,150,4270,99
2018,20180402181706,1,1,3331629.641053000,9999,9999,99999,99
2018,20180402181717,1,1,17903709.00366600,200,271,8680,0
2018,20180402181719,1,1,6341548.230800000,110,240,7860,0
2018,20180402181720,1,1,3326023.692090000,9999,9999,99999,99
2018,20180402181724,1,1,12745352.39458500,200,145,2170,0
2018,20180402181749,1,1,15389453.71921400,124,220,7270,1
2018,20180402181755,1,1,17085042.11822400,125,240,7860,1
2018,20180402181762,1,1,8493722.078412000,122,145,2190,0
2018,20180402181765,1,1,8370165.129479000,133,260,8570,0
2018,20180402181767,1,1,7573762.429456000,9999,9999,99999,99
2018,20180402181776,1,1,30906908.82000100,132,271,8680,0
2018,20180402181779,1,1,8291612.839241000,125,240,7860,1
2018,20180402181783,1,1,15391479.48462800,134,252,8370,0
2018,20180402181788,1,1,3833058.459307000,9999,9999,99999,99
2018,20180402181793,1,1,4523811.446965000,127,251,8090,0
2018,20180402181810,1,1,13076379.33918500,110,138,3960,1
2018,20180402181819,1,1,3602633.523297000,9999,9999,99999,99
2018,20180402181886,1,1,3246423.940915000,127,240,7860,0
2018,20180402181904,1,1,8015828.261117000,9999,9999,99999,99
2018,20180402181905,1,1,3523353.495660000,110,120,770,1
2018,20180402181911,1,1,8318137.736092000,200,251,8290,99
2018,20180402181919,1,1,6979078.445889000,9999,9999,99999,99
2018,20180402181928,1,1,6471688.547528000,127,250,8190,0
2018,20180402181929,1,1,13971948.65700300,9999,9999,99999,99
2018,20180402181939,1,1,9657998.716855000,127,250,8190,0
2018,20180402181958,1,1,3446599.025831000,111,300,9380,0
2018,20180402181961,1,1,4165145.527689000,180,194,6680,0
2018,20180402181963,1,1,9807724.813734000,110,100,170,0
2018,20180402181983,1,1,83183616.97862800,150,160,5380,99
2018,20180402182026,1,1,8911943.199288000,170,120,770,0
2018,20180402182031,1,1,9441725.407120000,150,160,5390,0
2018,20180402182059,1,1,8566997.765548000,111,220,7280,99
2018,20180402182071,1,1,5990112.861276000,140,160,5190,0
2018,20180402182078,1,1,17114589.29478100,133,231,7690,0
2018,20180402182088,1,1,10197332.58038200,110,251,7990,0
2018,20180402182092,1,1,7795753.247584000,140,160,5275,0
2018,20180402182120,1,1,6269652.440104000,9999,9999,99999,99
2018,20180402182121,1,1,20638816.19528200,132,271,8680,0
2018,20180402182139,1,1,7746705.806940000,127,251,8180,0
2018,20180402182141,1,1,4928585.387473000,110,271,8680,0
2018,20180402182146,1,1,11053841.07219100,110,220,7290,1
2018,20180402182154,1,1,6410882.600031000,9999,9999,99999,99
2018,20180402182165,1,1,13777073.11268400,9999,9999,99999,99
2018,20180402182170,1,1,5287835.842581000,180,192,6670,1
2018,20180402182200,1,1,2912611.452416000,9999,9999,99999,99
2018,20180402182201,1,1,4810778.269338000,9999,9999,99999,99
2018,20180402182210,1,1,3440230.502288000,9999,9999,99999,99
2018,20180402182219,1,1,19547129.24666200,200,300,9390,0
2018,20180402182222,1,1,24760851.61051000,125,240,7860,0
2018,20180402182224,1,1,1972225.764879000,9999,9999,99999,99
2018,20180402182238,1,1,2019684.285457000,9999,9999,99999,99
2018,20180402182240,1,1,5351027.456819000,140,180,570,1
2018,20180402182241,1,1,2987005.077108000,9999,9999,99999,99
2018,20180402182242,1,1,4452899.647417000,110,220,7380,1
2018,20180402182245,1,1,13989310.31935200,9999,9999,99999,99
2018,20180402182251,1,1,5701217.832665000,140,290,8770,99
2018,20180402182261,1,1,3921251.177382000,170,120,770,0
2018,20180402182265,1,1,2470078.065857000,130,250,8190,0
2018,20180402182278,1,1,34244835.50827200,190,160,5390,0
2018,20180402182323,1,1,24969637.16257600,9999,9999,99999,99
2018,20180402182327,1,1,6111358.611669000,127,250,8190,0
2018,20180402182346,1,1,6334501.589585000,170,120,770,1
2018,20180402182365,1,1,7817613.313358000,150,150,4280,0
2018,20180402182386,1,1,3153460.261635000,190,135,3570,0
2018,20180402182414,1,1,7584762.452871000,132,271,8680,0
2018,20180402182431,1,1,8179272.385189000,110,132,3190,1
2018,20180402182455,1,1,7191482.901210000,9999,9999,99999,99
2018,20180402182458,1,1,4674159.068436000,124,300,9470,1
2018,20180402182472,1,1,4970864.875512000,110,252,8370,1
2018,20180402182473,1,1,4544673.797522000,121,201,6990,1
2018,20180402182507,1,1,8669982.087721000,200,170,6170,0
2018,20180403180002,1,1,14336363.67786700,110,240,7870,1
2018,20180403180021,1,1,7971015.757138000,9999,9999,99999,99
2018,20180403180023,1,1,3582398.375476000,140,160,5790,0
2018,20180403180039,1,1,7186630.247310000,150,270,8660,0
2018,20180403180041,1,1,21440856.02335700,190,231,7580,0
2018,20180403180044,1,1,20464979.63438100,110,210,7070,1
2018,20180403180050,1,1,4831875.416582000,127,250,8190,0
2018,20180403180054,1,1,5526727.799119000,150,160,5380,0
2018,20180403180064,1,1,13691813.90008100,110,170,6370,0
2018,20180403180069,1,1,59775317.28898000,133,270,8660,99
2018,20180403180075,1,1,6794069.978539000,125,240,7860,0
2018,20180403180076,1,1,69627747.90925900,170,120,770,0
2018,20180403180091,1,1,7565264.868941000,110,170,6380,1
2018,20180403180097,1,1,4446009.709254000,9999,9999,99999,99
2018,20180403180102,1,1,4180073.458557000,9999,9999,99999,99
2018,20180403180105,1,1,52610641.02323600,110,120,770,99
2018,20180403180111,1,1,19053581.04115100,170,120,770,0
2018,20180403180112,1,1,17820377.70685100,150,170,6370,0
2018,20180403180119,1,1,38267720.91924300,170,131,2870,99
2018,20180403180126,1,1,10380431.59749000,9999,9999,99999,99
2018,20180403180509,1,1,4301863.424364000,123,300,9480,0
2018,20180403180511,1,1,12125990.27967800,110,231,7670,99
2018,20180403180512,1,1,18396523.07021900,126,240,7860,99
2018,20180403180514,1,1,10495519.82151100,9999,9999,99999,99
2018,20180403180515,1,1,2990291.472579000,127,250,8190,1
2018,20180403180517,1,1,11375995.24178000,124,220,7270,1
2018,20180403180523,1,1,1279881.851549000,127,250,8190,0
2018,20180403180524,1,1,8875101.731528000,9999,9999,99999,99
2018,20180403180525,1,1,19505242.68210800,9999,9999,99999,99
2018,20180403180532,1,1,2827537.805240000,120,194,6690,0
2018,20180403180537,1,1,1572493.168063000,110,210,7070,99
2018,20180403180538,1,1,10688010.32481600,9999,9999,99999,99
2018,20180403180542,1,1,5620761.326236000,9999,9999,99999,99
2018,20180403180546,1,1,4912652.503181000,180,160,5690,99
2018,20180403180547,1,1,16864598.17618000,9999,9999,99999,99
2018,20180403180552,1,1,8154140.630685000,9999,9999,99999,0
2018,20180403180561,1,1,4538643.954112000,190,292,9170,1
2018,20180403180564,1,1,15996977.08056900,9999,9999,99999,99
2018,20180403180576,1,1,7163037.563161000,150,300,9380,0
2018,20180403180577,1,1,2522332.921842000,140,160,4970,0
2018,20180403180585,1,1,7526746.353033000,9999,9999,99999,99
2018,20180403180586,1,1,2438813.928809000,127,251,7980,0
2018,20180403180587,1,1,6061861.369673000,180,290,8770,99
2018,20180403180588,1,1,4658182.241695000,9999,9999,99999,99
2018,20180403180593,1,1,2444770.182172000,9999,9999,99999,99
2018,20180403180594,1,1,14746374.11029000,110,135,3680,0
2018,20180403180599,1,1,12830212.78167100,9999,9999,99999,99
2018,20180403180609,1,1,8271421.226848000,125,240,7870,1
2018,20180403180611,1,1,13059551.28051500,150,133,3370,0
2018,20180403180620,1,1,3495000.498237000,111,220,7390,99
2018,20180403180624,1,1,5360387.630457000,9999,9999,99999,99
2018,20180403180628,1,1,10509386.64950700,9999,9999,99999,99
2018,20180403180630,1,1,1365512.713225000,200,170,6190,99
2018,20180403180642,1,1,5653913.772025000,9999,9999,99999,99
2018,20180403180644,1,1,15997251.12240300,9999,9999,99999,99
2018,20180403180646,1,1,14825941.57207000,110,210,7070,0
2018,20180403180648,1,1,7688550.131768000,150,201,6990,0
2018,20180403180651,1,1,12121351.14813100,124,220,7270,1
2018,20180403180659,1,1,3752404.701040000,150,231,7670,0
2018,20180403180660,1,1,8532797.264097000,9999,9999,99999,99
2018,20180403180665,1,1,34132075.53418300,133,231,7770,0
2018,20180403180670,1,1,14620755.22324500,110,133,3380,1
2018,20180403180671,1,1,1763618.091259000,9999,9999,99999,99
2018,20180403180672,1,1,7311876.490593000,120,220,7380,1
2018,20180403180691,1,1,3455177.133043000,130,250,8190,0
2018,20180403180692,1,1,8511584.510365000,150,200,6890,99
2018,20180403180693,1,1,4573682.691896000,9999,9999,99999,99
2018,20180403180696,1,1,15260877.45893800,150,220,7270,1
2018,20180403180701,1,1,6030817.860958000,9999,9999,99999,99
2018,20180403180705,1,1,3561768.301060000,127,240,7870,1
2018,20180403180708,1,1,16808757.94392700,121,135,3680,0
2018,20180403180710,1,1,4902153.926582000,127,240,7860,0
2018,20180403180713,1,1,3565215.326500000,111,252,8370,1
2018,20180403180717,1,1,5782162.810123000,9999,9999,99999,99
2018,20180403180720,1,1,4168092.225587000,9999,9999,99999,0
2018,20180403180721,1,1,2398296.245735000,9999,9999,99999,99
2018,20180403180723,1,1,5066132.362352000,110,130,2490,1
2018,20180403180727,1,1,3478774.405200000,110,220,7390,99
2018,20180403180728,1,1,5553290.304116000,140,160,4870,0
2018,20180403180731,1,1,18584652.88846000,9999,9999,99999,0
2018,20180403180732,1,1,5226582.086729000,110,145,2190,1
2018,20180403180733,1,1,4809645.455093000,150,160,4970,99
2018,20180403180736,1,1,4678934.628504000,9999,9999,99999,99
2018,20180403180739,1,1,4130897.030423000,140,160,5170,0
2018,20180403180740,1,1,4691866.760333000,170,120,770,99
2018,20180403180741,1,1,4480293.905958000,190,141,1370,0
2018,20180403180747,1,1,8760664.592568000,9999,9999,99999,99
2018,20180403180748,1,1,4001799.722557000,110,220,7390,1
2018,20180403180749,1,1,3293007.007070000,9999,9999,99999,99
2018,20180403180754,1,1,2329443.386556000,200,170,6180,0
2018,20180403180756,1,1,5247213.272414000,110,145,2270,1
2018,20180403180760,1,1,3740518.927735000,170,120,770,99
2018,20180403180763,1,1,30199319.62745600,110,120,770,99
2018,20180403180764,1,1,17469005.45532600,9999,9999,99999,99
2018,20180403180765,1,1,7576366.336339000,124,250,8190,99
2018,20180403180771,1,1,12155263.75241600,9999,9999,99999,99
2018,20180403180776,1,1,8061574.526576000,140,201,6990,1
2018,20180403180786,1,1,8002825.596028000,110,190,6480,1
2018,20180403180788,1,1,13025693.95823900,111,200,6970,99
2018,20180403180790,1,1,15273716.31093600,200,170,6180,0
2018,20180403180797,1,1,12392825.77953700,110,101,190,99
2018,20180403180799,1,1,27509787.83411100,133,292,9160,0
2018,20180403180801,1,1,18375223.63592700,125,240,7860,0
2018,20180403180807,1,1,3772305.273336000,9999,9999,99999,99
2018,20180403180813,1,1,3441432.117111000,121,220,7290,1
2018,20180403180819,1,1,1465041.341457000,125,240,7860,99
2018,20180403180823,1,1,2996328.430668000,9999,9999,99999,99
2018,20180403180831,1,1,8259225.479295000,140,150,4490,0
2018,20180403180839,1,1,6843383.947422000,9999,9999,99999,99
2018,20180403180843,1,1,22884354.57980100,9999,9999,99999,99
2018,20180403180851,1,1,5535454.521411000,110,252,8370,1
2018,20180403180853,1,1,2170121.398385000,9999,9999,99999,99
2018,20180403180858,1,1,2686805.848631000,127,251,8180,0
2018,20180403180861,1,1,9574826.246989000,120,133,3390,1
2018,20180403180864,1,1,38165755.64241300,200,160,4970,0
2018,20180403180867,1,1,28791587.16110300,9999,9999,99999,99
2018,20180403180868,1,1,1624087.600114000,9999,9999,99999,99
2018,20180403180878,1,1,13133463.06633600,134,291,8980,99
2018,20180403180879,1,1,11872104.14850800,133,231,7690,0
2018,20180403180881,1,1,7460846.523019000,9999,9999,99999,99
2018,20180403180885,1,1,7803020.318969000,200,140,1070,0
2018,20180403180891,1,1,7593787.584779000,150,160,4870,0
2018,20180403180897,1,1,5281903.988349000,200,170,6380,0
2018,20180403180899,1,1,4113524.648637000,133,210,7070,1
2018,20180403180901,1,1,4364400.944760000,126,292,9160,0
2018,20180403180902,1,1,4353314.666887000,9999,9999,99999,99
2018,20180403180907,1,1,2801344.349149000,120,240,7870,1
2018,20180403180908,1,1,24663975.55285800,9999,9999,99999,99
2018,20180403180909,1,1,11944086.77458600,9999,9999,99999,99
2018,20180403180911,1,1,49227223.36116600,124,220,7270,99
2018,20180403180914,1,1,2917039.732385000,130,251,8270,0
2018,20180403180916,1,1,5455368.379237000,125,240,7870,99
2018,20180403180917,1,1,5097297.062367000,9999,9999,99999,99
2018,20180403180922,1,1,3154503.324061000,123,252,8390,0
2018,20180403180925,1,1,3620029.291718000,133,231,7690,99
2018,20180403180929,1,1,2768228.270640000,131,250,8190,0
2018,20180403180935,1,1,8823900.583005000,9999,9999,99999,99
2018,20180403180937,1,1,3415394.946036000,9999,9999,99999,99
2018,20180403180942,1,1,3474755.193233000,134,291,8980,0
2018,20180403180945,1,1,7211488.947614000,150,170,6370,0
2018,20180403180949,1,1,3015292.205867000,121,133,3390,1
